"DOI","CIMA_INDEX"
"10.1007/s40264-020-01009-z",2
"10.1007/s40264-021-01057-z",2
"10.1007/s40264-022-01168-1",1
"10.1007/s40265-020-01422-9",2
"10.1007/s40265-020-01431-8",2
"10.1007/s40265-021-01526-w",1
"10.1007/s40265-021-01528-8",2
"10.1007/s40265-021-01577-z",2
"10.1007/s40266-019-00741-1",2
"10.1007/s40266-020-00789-4",1
"10.1007/s40268-020-00316-1",2
"10.1007/s40268-021-00351-6",1
"10.1007/s40271-020-00429-4",2
"10.1007/s40271-020-00454-3",2
"10.1007/s40271-021-00515-1",2
"10.1007/s40272-021-00441-7",1
"10.1007/s40272-021-00451-5",1
"10.1007/s40273-020-00889-4",1
"10.1007/s40273-020-00917-3",2
"10.1007/s40273-020-00925-3",2
"10.1007/s40273-020-00964-w",1
"10.1007/s40273-021-01023-8",2
"10.1007/s40273-021-01032-7",2
"10.1007/s40273-021-01035-4",2
"10.1007/s40273-021-01081-y",1
"10.1007/s40273-021-01106-6",4
"10.1007/s40279-021-01453-6",1
"10.1007/s40291-020-00455-w",2
"10.1007/s40291-021-00513-x",1
"10.1007/s40429-022-00438-3",2
"10.1007/s40618-019-01105-7",2
"10.1007/s40618-020-01204-w",1
"10.1007/s40618-022-01832-4",1
"10.1007/s40620-019-00694-z",1
"10.1007/s40620-020-00874-2",1
"10.1007/s40620-020-00891-1",1
"10.1007/s40670-020-00961-w",2
"10.1007/s40801-021-00248-5",1
"10.1007/s40801-021-00251-w",2
"10.1007/s40801-022-00322-6",1
"10.1007/s41669-019-0150-3",2
"10.1007/s41669-020-00199-7",1
"10.1007/s41669-020-00233-8",1
"10.1007/s41669-021-00282-7",1
"10.1007/s41669-022-00363-1",2
"10.1007/s42000-020-00197-8",1
"10.1007/s42000-020-00215-9",1
"10.1007/s42399-020-00369-y",1
"10.1007/s42399-020-00504-9",2
"10.1007/s42977-021-00066-4",1
"10.1007/s42977-021-00071-7",1
"10.1007/s43440-019-00019-8",1
"10.1007/s43440-020-00076-4",1
"10.1007/s43440-020-00083-5",1
"10.1007/s43440-020-00112-3",2
"10.1007/s43440-022-00417-5",1
"10.1007/s43441-020-00175-7",4
"10.1016/b978-0-12-819410-2.00023-0",3
"10.1016/b978-0-12-819410-2.00024-2",2
"10.1016/b978-0-12-820107-7.00007-0",2
"10.1016/b978-0-12-820107-7.00021-5",2
"10.1016/b978-0-12-820683-6.00008-7",2
"10.1016/b978-0-12-821377-3.00007-6",2
"10.1016/b978-0-12-821377-3.00017-9",1
"10.1016/b978-0-12-822290-4.00009-8",1
"10.1016/b978-0-323-85029-2.00011-7",1
"10.1016/b978-0-323-91532-8.00013-6",1
"10.1016/b978-0-323-91534-2.00016-3",1
"10.1016/b978-0-444-64239-4.00006-0",1
"10.1016/b978-0-444-64240-0.00006-4",1
"10.1016/bs.acc.2021.08.002",1
"10.1016/bs.acc.2022.03.004",1
"10.1016/bs.ai.2020.06.001",1
"10.1016/bs.ai.2021.03.002",1
"10.1016/bs.apcsb.2019.08.007",1
"10.1016/bs.apcsb.2020.09.002",1
"10.1016/bs.apcsb.2020.12.006",1
"10.1016/bs.apcsb.2022.05.003",1
"10.1016/bs.apha.2021.01.001",1
"10.1016/bs.apha.2022.02.001",1
"10.1016/bs.ircmb.2019.12.006",1
"10.1016/bs.ircmb.2021.01.001",2
"10.1016/bs.irn.2020.04.003",1
"10.1016/bs.irn.2020.04.005",2
"10.1016/bs.irn.2022.06.001",2
"10.1016/bs.irn.2022.06.011",1
"10.1016/bs.irn.2022.07.006",1
"10.1016/bs.mcb.2021.12.009",1
"10.1016/bs.mcb.2021.12.010",1
"10.1016/bs.mcb.2021.12.011",1
"10.1016/bs.mie.2021.09.007",1
"10.1016/bs.pbr.2021.10.041",1
"10.1016/bs.pbr.2021.10.042",1
"10.1016/bs.pmbts.2020.03.007",1
"10.1016/bs.pmbts.2020.03.009",2
"10.1016/bs.pmbts.2020.04.021",1
"10.1016/bs.pmbts.2020.08.010",1
"10.1016/bs.pmbts.2022.02.004",4
"10.1016/j.ab.2021.114479",1
"10.1016/j.abb.2019.108221",2
"10.1016/j.abb.2020.108672",3
"10.1016/j.abb.2021.109015",2
"10.1016/j.abb.2021.109030",2
"10.1016/j.abb.2022.109344",1
"10.1016/j.abb.2022.109356",2
"10.1016/j.abb.2022.109420",3
"10.1016/j.abd.2020.02.005",1
"10.1016/j.accpm.2021.100834",2
"10.1016/j.acpath.2022.100036",1
"10.1016/j.acpath.2022.100041",1
"10.1016/j.acra.2020.08.006",1
"10.1016/j.acra.2021.12.015",1
"10.1016/j.actbio.2019.12.030",1
"10.1016/j.actbio.2020.06.004",1
"10.1016/j.actbio.2021.10.038",2
"10.1016/j.acthis.2020.151599",1
"10.1016/j.acthis.2022.151908",1
"10.1016/j.acthis.2022.151953",1
"10.1016/j.acuro.2020.11.004",1
"10.1016/j.acuroe.2022.08.007",1
"10.1016/j.acvd.2022.09.003",1
"10.1016/j.ad.2021.02.028",1
"10.1016/j.ad.2022.09.002",1
"10.1016/j.addr.2020.01.004",2
"10.1016/j.addr.2020.04.011",1
"10.1016/j.addr.2021.05.006",1
"10.1016/j.addr.2021.113832",1
"10.1016/j.addr.2021.114009",1
"10.1016/j.ajem.2020.07.037",1
"10.1016/j.ajhg.2020.03.010",2
"10.1016/j.ajhg.2020.04.007",1
"10.1016/j.ajhg.2022.04.011",2
"10.1016/j.ajo.2019.12.021",1
"10.1016/j.ajo.2020.07.014",2
"10.1016/j.ajo.2022.01.015",3
"10.1016/j.ajoc.2020.100827",1
"10.1016/j.ajoc.2021.101060",2
"10.1016/j.ajoc.2021.101086",1
"10.1016/j.ajoc.2021.101206",2
"10.1016/j.ajoc.2022.101553",1
"10.1016/j.ajogmf.2021.100466",1
"10.1016/j.amjmed.2020.03.008",1
"10.1016/j.amjmed.2020.05.049",1
"10.1016/j.amjmed.2021.10.040",1
"10.1016/j.amjms.2020.05.018",1
"10.1016/j.amjms.2022.03.002",2
"10.1016/j.amsu.2021.102346",1
"10.1016/j.amsu.2021.102602",2
"10.1016/j.amsu.2021.102749",1
"10.1016/j.amsu.2022.103348",1
"10.1016/j.amsu.2022.103738",1
"10.1016/j.amsu.2022.104024",1
"10.1016/j.aninu.2021.05.003",1
"10.1016/j.aninu.2021.09.006",2
"10.1016/j.annder.2021.06.002",2
"10.1016/j.annepidem.2019.12.010",2
"10.1016/j.annpat.2020.01.002",2
"10.1016/j.annpat.2020.02.019",1
"10.1016/j.anpede.2020.11.012",1
"10.1016/j.anpedi.2020.11.018",1
"10.1016/j.apmr.2019.07.011",1
"10.1016/j.apmr.2019.07.016",4
"10.1016/j.apmr.2019.08.488",1
"10.1016/j.apmr.2019.09.014",1
"10.1016/j.apmr.2019.10.192",2
"10.1016/j.apmr.2019.11.005",2
"10.1016/j.apmr.2019.11.015",1
"10.1016/j.apmr.2020.02.010",1
"10.1016/j.apmr.2020.03.013",3
"10.1016/j.apmr.2020.03.017",1
"10.1016/j.apmr.2020.04.001",1
"10.1016/j.apmr.2020.06.001",2
"10.1016/j.apmr.2020.06.025",1
"10.1016/j.apmr.2020.09.385",1
"10.1016/j.apmr.2020.09.395",1
"10.1016/j.apmr.2020.10.122",1
"10.1016/j.apmr.2020.10.125",1
"10.1016/j.apmr.2020.10.134",2
"10.1016/j.apmr.2020.10.138",2
"10.1016/j.apmr.2020.11.013",2
"10.1016/j.apmr.2020.11.017",2
"10.1016/j.apmr.2020.12.002",1
"10.1016/j.apmr.2020.12.013",2
"10.1016/j.apmr.2020.12.024",1
"10.1016/j.apmr.2021.01.071",1
"10.1016/j.apmr.2021.01.078",1
"10.1016/j.apmr.2021.01.079",2
"10.1016/j.apmr.2021.02.015",2
"10.1016/j.apmr.2021.03.011",1
"10.1016/j.apmr.2021.03.026",1
"10.1016/j.apmr.2021.05.003",2
"10.1016/j.apmr.2021.05.012",2
"10.1016/j.apmr.2021.06.008",3
"10.1016/j.apmr.2021.07.001",1
"10.1016/j.apmr.2021.08.008",1
"10.1016/j.apmr.2021.10.002",2
"10.1016/j.apmr.2021.10.004",2
"10.1016/j.apmr.2021.10.011",1
"10.1016/j.apmr.2021.10.025",3
"10.1016/j.apmr.2021.12.010",3
"10.1016/j.apmr.2021.12.022",1
"10.1016/j.apmr.2021.12.028",1
"10.1016/j.apmr.2022.01.168",2
"10.1016/j.apmr.2022.02.016",1
"10.1016/j.apmr.2022.04.012",1
"10.1016/j.apmr.2022.05.013",2
"10.1016/j.apmr.2022.05.020",2
"10.1016/j.apmr.2022.06.001",4
"10.1016/j.apnr.2020.151345",1
"10.1016/j.apnr.2021.151520",1
"10.1016/j.apnr.2022.151627",1
"10.1016/j.apsb.2019.10.006",1
"10.1016/j.apsb.2019.12.006",1
"10.1016/j.apsb.2020.08.006",3
"10.1016/j.apsb.2020.10.008",1
"10.1016/j.arcmed.2021.03.012",2
"10.1016/j.arcmed.2021.06.005",2
"10.1016/j.arcmed.2021.11.002",1
"10.1016/j.arr.2019.100997",3
"10.1016/j.arr.2020.101078",1
"10.1016/j.arr.2020.101209",1
"10.1016/j.arr.2020.101211",1
"10.1016/j.arr.2021.101543",1
"10.1016/j.arr.2022.101587",3
"10.1016/j.arr.2022.101651",1
"10.1016/j.arr.2022.101698",2
"10.1016/j.arr.2022.101741",1
"10.1016/j.arr.2022.101756",1
"10.1016/j.arrct.2020.100045",2
"10.1016/j.arrct.2020.100080",1
"10.1016/j.arrct.2020.100083",1
"10.1016/j.arrct.2021.100101",2
"10.1016/j.arrct.2021.100106",1
"10.1016/j.arrct.2021.100123",1
"10.1016/j.arrct.2021.100158",2
"10.1016/j.arrct.2021.100163",1
"10.1016/j.arrct.2021.100166",1
"10.1016/j.arrct.2022.100225",2
"10.1016/j.arrct.2022.100237",2
"10.1016/j.arteri.2020.06.003",1
"10.1016/j.arth.2020.08.008",1
"10.1016/j.artmed.2021.102081",1
"10.1016/j.asmr.2021.01.021",3
"10.1016/j.autneu.2020.102647",1
"10.1016/j.autneu.2021.102795",1
"10.1016/j.autrev.2019.102423",1
"10.1016/j.autrev.2019.102429",4
"10.1016/j.autrev.2019.102430",1
"10.1016/j.autrev.2020.102469",1
"10.1016/j.autrev.2020.102492",1
"10.1016/j.autrev.2020.102515",1
"10.1016/j.autrev.2020.102532",2
"10.1016/j.autrev.2020.102584",1
"10.1016/j.autrev.2020.102585",1
"10.1016/j.autrev.2020.102647",2
"10.1016/j.autrev.2020.102650",1
"10.1016/j.autrev.2020.102730",1
"10.1016/j.autrev.2020.102738",2
"10.1016/j.autrev.2021.102753",1
"10.1016/j.autrev.2021.102775",1
"10.1016/j.autrev.2021.102777",1
"10.1016/j.autrev.2021.102801",1
"10.1016/j.autrev.2021.102802",1
"10.1016/j.autrev.2021.102803",1
"10.1016/j.autrev.2021.102823",1
"10.1016/j.autrev.2021.102826",2
"10.1016/j.autrev.2021.102833",2
"10.1016/j.autrev.2021.102846",1
"10.1016/j.autrev.2021.102873",1
"10.1016/j.autrev.2021.102888",1
"10.1016/j.autrev.2021.102893",2
"10.1016/j.autrev.2021.102924",1
"10.1016/j.autrev.2021.103019",2
"10.1016/j.autrev.2022.103033",2
"10.1016/j.autrev.2022.103088",1
"10.1016/j.autrev.2022.103102",2
"10.1016/j.autrev.2022.103170",1
"10.1016/j.autrev.2022.103203",1
"10.1016/j.autrev.2022.103210",1
"10.1016/j.avsg.2019.05.018",1
"10.1016/j.avsg.2019.11.027",1
"10.1016/j.avsg.2022.03.028",3
"10.1016/j.bandc.2020.105614",3
"10.1016/j.bandc.2020.105650",1
"10.1016/j.bandc.2022.105892",1
"10.1016/j.banm.2020.07.052",1
"10.1016/j.bas.2022.100870",2
"10.1016/j.bbadis.2019.165630",1
"10.1016/j.bbadis.2020.165779",1
"10.1016/j.bbadis.2020.165889",2
"10.1016/j.bbadis.2021.166324",3
"10.1016/j.bbadis.2022.166430",2
"10.1016/j.bbagen.2022.130114",1
"10.1016/j.bbagrm.2020.194639",1
"10.1016/j.bbalip.2021.159066",1
"10.1016/j.bbamcr.2021.118988",1
"10.1016/j.bbamem.2019.183077",1
"10.1016/j.bbamem.2020.183430",1
"10.1016/j.bbapap.2022.140766",1
"10.1016/j.bbi.2019.11.017",1
"10.1016/j.bbi.2019.12.009",2
"10.1016/j.bbi.2019.12.014",1
"10.1016/j.bbi.2020.01.021",1
"10.1016/j.bbi.2020.03.004",1
"10.1016/j.bbi.2020.03.009",1
"10.1016/j.bbi.2020.03.022",2
"10.1016/j.bbi.2020.04.038",1
"10.1016/j.bbi.2020.06.025",2
"10.1016/j.bbi.2020.07.001",1
"10.1016/j.bbi.2020.07.010",2
"10.1016/j.bbi.2020.11.004",1
"10.1016/j.bbi.2020.12.004",1
"10.1016/j.bbi.2020.12.016",2
"10.1016/j.bbi.2021.02.030",3
"10.1016/j.bbi.2021.03.023",1
"10.1016/j.bbi.2021.05.013",1
"10.1016/j.bbi.2021.08.212",3
"10.1016/j.bbi.2021.11.022",2
"10.1016/j.bbi.2022.04.024",2
"10.1016/j.bbi.2022.06.003",2
"10.1016/j.bbi.2022.06.007",2
"10.1016/j.bbih.2020.100062",2
"10.1016/j.bbih.2020.100081",1
"10.1016/j.bbih.2020.100110",1
"10.1016/j.bbih.2020.100116",1
"10.1016/j.bbih.2020.100162",2
"10.1016/j.bbih.2020.100170",1
"10.1016/j.bbih.2021.100201",1
"10.1016/j.bbih.2021.100254",1
"10.1016/j.bbih.2021.100262",1
"10.1016/j.bbih.2021.100370",1
"10.1016/j.bbih.2021.100392",1
"10.1016/j.bbih.2021.100395",2
"10.1016/j.bbih.2022.100470",2
"10.1016/j.bbih.2022.100477",1
"10.1016/j.bbih.2022.100484",1
"10.1016/j.bbih.2022.100510",1
"10.1016/j.bbmt.2019.09.010",1
"10.1016/j.bbr.2020.112896",3
"10.1016/j.bbr.2020.113039",2
"10.1016/j.bbr.2022.113977",1
"10.1016/j.bbrc.2019.11.036",2
"10.1016/j.bbrc.2020.02.106",1
"10.1016/j.bbrc.2020.03.088",1
"10.1016/j.bbrc.2020.03.107",1
"10.1016/j.bbrc.2020.06.122",1
"10.1016/j.bbrc.2020.08.079",1
"10.1016/j.bbrc.2022.01.046",2
"10.1016/j.bbrc.2022.03.059",1
"10.1016/j.bbrc.2022.04.115",1
"10.1016/j.bbrc.2022.07.092",3
"10.1016/j.bbrc.2022.11.005",1
"10.1016/j.bbrep.2020.100866",1
"10.1016/j.bbrep.2022.101337",1
"10.1016/j.bcp.2020.113834",1
"10.1016/j.bcp.2020.114000",2
"10.1016/j.bcp.2020.114146",1
"10.1016/j.bcp.2020.114157",1
"10.1016/j.bcp.2021.114422",1
"10.1016/j.bcp.2021.114465",1
"10.1016/j.bcp.2022.114918",1
"10.1016/j.bcp.2022.115073",2
"10.1016/j.berh.2021.101671",2
"10.1016/j.berh.2021.101687",2
"10.1016/j.berh.2021.101695",4
"10.1016/j.berh.2021.101707",4
"10.1016/j.bioactmat.2021.07.017",1
"10.1016/j.bioadv.2022.212729",1
"10.1016/j.biomaterials.2020.119987",1
"10.1016/j.biomaterials.2020.120461",2
"10.1016/j.biomaterials.2021.121311",1
"10.1016/j.biomaterials.2022.121427",1
"10.1016/j.biomaterials.2022.121457",2
"10.1016/j.biomaterials.2022.121759",1
"10.1016/j.bioorg.2020.103746",1
"10.1016/j.bioorg.2020.103918",1
"10.1016/j.biopha.2019.109528",2
"10.1016/j.biopha.2020.109960",1
"10.1016/j.biopha.2020.110874",1
"10.1016/j.biopha.2020.111157",1
"10.1016/j.biopha.2021.111253",2
"10.1016/j.biopha.2021.111327",1
"10.1016/j.biopha.2021.111428",1
"10.1016/j.biopha.2021.111551",1
"10.1016/j.biopha.2021.111661",2
"10.1016/j.biopha.2021.111906",1
"10.1016/j.biopha.2021.111932",1
"10.1016/j.biopha.2021.112363",2
"10.1016/j.biopha.2021.112436",1
"10.1016/j.biopha.2021.112610",2
"10.1016/j.biopha.2022.112725",1
"10.1016/j.biopha.2022.113180",1
"10.1016/j.biopha.2022.113412",1
"10.1016/j.biopha.2022.113486",1
"10.1016/j.biopha.2022.113536",2
"10.1016/j.biopsych.2019.11.007",2
"10.1016/j.biopsych.2021.01.002",1
"10.1016/j.bios.2020.112465",2
"10.1016/j.bios.2020.112774",2
"10.1016/j.bj.2022.01.004",1
"10.1016/j.bjane.2021.06.018",1
"10.1016/j.bjid.2020.02.001",1
"10.1016/j.bjpt.2022.100449",2
"10.1016/j.bmc.2020.115327",1
"10.1016/j.bmc.2020.115463",1
"10.1016/j.bmc.2021.116035",1
"10.1016/j.bmc.2021.116275",1
"10.1016/j.bmc.2022.116889",1
"10.1016/j.bmcl.2020.127562",1
"10.1016/j.bmcl.2020.127624",2
"10.1016/j.bmcl.2020.127721",1
"10.1016/j.bmcl.2021.128077",2
"10.1016/j.bmcl.2022.128549",1
"10.1016/j.bmcl.2022.128682",2
"10.1016/j.bmcl.2022.128837",1
"10.1016/j.bmcl.2022.128856",1
"10.1016/j.bone.2019.115116",1
"10.1016/j.bone.2022.116508",3
"10.1016/j.bonr.2021.101165",1
"10.1016/j.bpc.2021.106665",1
"10.1016/j.bpc.2022.106844",1
"10.1016/j.bpj.2022.04.037",1
"10.1016/j.bpsc.2022.01.003",2
"10.1016/j.braindev.2020.03.001",3
"10.1016/j.braindev.2020.07.007",2
"10.1016/j.braindev.2020.12.019",3
"10.1016/j.braindev.2021.12.010",2
"10.1016/j.brainres.2019.146520",1
"10.1016/j.brainres.2019.146589",2
"10.1016/j.brainres.2020.146723",1
"10.1016/j.brainres.2020.146950",1
"10.1016/j.brainres.2021.147459",2
"10.1016/j.brainres.2021.147464",1
"10.1016/j.brainres.2021.147522",1
"10.1016/j.brainres.2021.147579",1
"10.1016/j.brainres.2021.147687",1
"10.1016/j.brainres.2022.147904",2
"10.1016/j.brainresbull.2019.09.014",1
"10.1016/j.brainresbull.2020.03.018",1
"10.1016/j.brainresbull.2020.04.005",1
"10.1016/j.brainresbull.2020.06.013",3
"10.1016/j.brainresbull.2020.09.004",2
"10.1016/j.brainresbull.2020.09.010",1
"10.1016/j.brainresbull.2020.10.015",1
"10.1016/j.brainresbull.2020.12.018",1
"10.1016/j.brainresbull.2021.07.011",1
"10.1016/j.brainresbull.2021.10.013",1
"10.1016/j.brainresbull.2022.03.011",1
"10.1016/j.brat.2019.103464",1
"10.1016/j.brat.2020.103594",1
"10.1016/j.brat.2021.103995",3
"10.1016/j.brs.2019.09.012",1
"10.1016/j.brs.2020.05.010",4
"10.1016/j.brs.2022.02.005",1
"10.1016/j.brs.2022.02.007",1
"10.1016/j.brs.2022.04.014",2
"10.1016/j.cbi.2021.109794",1
"10.1016/j.cbpa.2022.102201",1
"10.1016/j.cca.2020.04.029",2
"10.1016/j.cca.2020.05.021",1
"10.1016/j.cca.2021.01.020",1
"10.1016/j.cca.2022.01.017",1
"10.1016/j.cca.2022.09.007",2
"10.1016/j.cccb.2021.100006",1
"10.1016/j.cct.2020.105962",2
"10.1016/j.cct.2020.106009",3
"10.1016/j.cct.2020.106122",3
"10.1016/j.cct.2021.106281",2
"10.1016/j.cct.2021.106331",3
"10.1016/j.cct.2021.106495",2
"10.1016/j.cct.2021.106563",1
"10.1016/j.cct.2022.106941",1
"10.1016/j.cct.2022.106958",4
"10.1016/j.ceca.2019.102130",1
"10.1016/j.ceca.2020.102170",1
"10.1016/j.ceca.2022.102553",1
"10.1016/j.cell.2020.02.035",3
"10.1016/j.cell.2020.03.002",3
"10.1016/j.cell.2020.09.054",3
"10.1016/j.cell.2020.12.040",2
"10.1016/j.cell.2021.05.045",4
"10.1016/j.cell.2021.10.018",1
"10.1016/j.cell.2021.11.018",3
"10.1016/j.cell.2022.05.020",2
"10.1016/j.cell.2022.06.048",3
"10.1016/j.cell.2022.08.013",2
"10.1016/j.cell.2022.09.030",2
"10.1016/j.cellimm.2020.104040",1
"10.1016/j.cellimm.2020.104077",1
"10.1016/j.cellimm.2020.104217",2
"10.1016/j.cellimm.2020.104219",1
"10.1016/j.cellimm.2020.104222",1
"10.1016/j.cellimm.2020.104238",1
"10.1016/j.cellimm.2020.104242",2
"10.1016/j.cellimm.2021.104383",1
"10.1016/j.cellimm.2021.104421",1
"10.1016/j.cellimm.2021.104439",2
"10.1016/j.cellimm.2022.104500",3
"10.1016/j.cellimm.2022.104515",1
"10.1016/j.cellimm.2022.104561",2
"10.1016/j.cellimm.2022.104580",1
"10.1016/j.cellimm.2022.104637",1
"10.1016/j.cellsig.2020.109765",1
"10.1016/j.cellsig.2020.109806",1
"10.1016/j.cellsig.2022.110449",2
"10.1016/j.celrep.2020.02.028",3
"10.1016/j.celrep.2020.03.068",2
"10.1016/j.celrep.2020.107658",3
"10.1016/j.celrep.2020.107806",2
"10.1016/j.celrep.2020.107826",2
"10.1016/j.celrep.2020.107843",2
"10.1016/j.celrep.2020.108047",1
"10.1016/j.celrep.2020.108236",3
"10.1016/j.celrep.2020.108538",2
"10.1016/j.celrep.2020.108560",1
"10.1016/j.celrep.2020.108588",1
"10.1016/j.celrep.2021.108716",3
"10.1016/j.celrep.2021.108756",3
"10.1016/j.celrep.2021.108833",2
"10.1016/j.celrep.2021.108835",1
"10.1016/j.celrep.2021.108925",1
"10.1016/j.celrep.2021.109112",2
"10.1016/j.celrep.2021.109201",4
"10.1016/j.celrep.2021.109368",2
"10.1016/j.celrep.2021.109602",2
"10.1016/j.celrep.2021.109695",2
"10.1016/j.celrep.2021.109889",3
"10.1016/j.celrep.2021.110094",2
"10.1016/j.celrep.2021.110189",4
"10.1016/j.celrep.2022.110420",2
"10.1016/j.celrep.2022.111048",2
"10.1016/j.celrep.2022.111189",1
"10.1016/j.celrep.2022.111328",1
"10.1016/j.celrep.2022.111506",1
"10.1016/j.celrep.2022.111508",1
"10.1016/j.cels.2020.10.010",3
"10.1016/j.cgh.2021.01.029",2
"10.1016/j.chembiol.2020.12.015",1
"10.1016/j.chembiol.2021.01.025",1
"10.1016/j.chembiol.2022.08.007",2
"10.1016/j.chest.2020.03.078",1
"10.1016/j.chest.2022.02.032",2
"10.1016/j.chom.2020.06.008",1
"10.1016/j.chom.2022.01.013",4
"10.1016/j.chom.2022.08.018",2
"10.1016/j.chroma.2022.463124",1
"10.1016/j.cjtee.2020.02.006",2
"10.1016/j.clim.2019.108297",2
"10.1016/j.clim.2020.108352",3
"10.1016/j.clim.2020.108379",1
"10.1016/j.clim.2020.108380",1
"10.1016/j.clim.2020.108460",2
"10.1016/j.clim.2020.108554",1
"10.1016/j.clim.2020.108575",2
"10.1016/j.clim.2020.108622",1
"10.1016/j.clim.2021.108693",1
"10.1016/j.clim.2021.108694",1
"10.1016/j.clim.2021.108750",3
"10.1016/j.clim.2021.108766",1
"10.1016/j.clim.2021.108815",1
"10.1016/j.clim.2021.108817",2
"10.1016/j.clim.2022.108934",2
"10.1016/j.clim.2022.108947",1
"10.1016/j.clim.2022.108980",1
"10.1016/j.clim.2022.109017",1
"10.1016/j.clim.2022.109066",1
"10.1016/j.clinbiochem.2021.10.004",2
"10.1016/j.clinbiomech.2019.11.020",1
"10.1016/j.clinbiomech.2020.104989",1
"10.1016/j.clinbiomech.2020.105100",1
"10.1016/j.clinbiomech.2021.105277",1
"10.1016/j.clinbiomech.2021.105338",2
"10.1016/j.clinbiomech.2021.105382",1
"10.1016/j.clinbiomech.2021.105448",2
"10.1016/j.clinbiomech.2021.105511",2
"10.1016/j.clinbiomech.2021.105549",1
"10.1016/j.clinbiomech.2022.105668",1
"10.1016/j.clinbiomech.2022.105818",1
"10.1016/j.clinbiomech.2022.105826",2
"10.1016/j.clindermatol.2022.02.010",1
"10.1016/j.clineuro.2019.105588",1
"10.1016/j.clineuro.2019.105621",1
"10.1016/j.clineuro.2020.105726",1
"10.1016/j.clineuro.2020.105741",1
"10.1016/j.clineuro.2020.105792",2
"10.1016/j.clineuro.2020.105829",1
"10.1016/j.clineuro.2020.105864",1
"10.1016/j.clineuro.2020.105886",2
"10.1016/j.clineuro.2020.105961",1
"10.1016/j.clineuro.2020.105990",1
"10.1016/j.clineuro.2020.106019",2
"10.1016/j.clineuro.2020.106036",1
"10.1016/j.clineuro.2020.106081",1
"10.1016/j.clineuro.2020.106103",1
"10.1016/j.clineuro.2020.106118",1
"10.1016/j.clineuro.2020.106136",1
"10.1016/j.clineuro.2020.106142",3
"10.1016/j.clineuro.2020.106166",1
"10.1016/j.clineuro.2020.106196",1
"10.1016/j.clineuro.2020.106197",1
"10.1016/j.clineuro.2020.106200",1
"10.1016/j.clineuro.2020.106203",2
"10.1016/j.clineuro.2020.106265",2
"10.1016/j.clineuro.2020.106278",1
"10.1016/j.clineuro.2020.106311",1
"10.1016/j.clineuro.2020.106349",1
"10.1016/j.clineuro.2020.106376",1
"10.1016/j.clineuro.2020.106377",1
"10.1016/j.clineuro.2020.106398",1
"10.1016/j.clineuro.2020.106424",1
"10.1016/j.clineuro.2020.106442",1
"10.1016/j.clineuro.2020.106451",1
"10.1016/j.clineuro.2021.106500",1
"10.1016/j.clineuro.2021.106563",1
"10.1016/j.clineuro.2021.106576",2
"10.1016/j.clineuro.2021.106606",1
"10.1016/j.clineuro.2021.106625",1
"10.1016/j.clineuro.2021.106640",1
"10.1016/j.clineuro.2021.106643",1
"10.1016/j.clineuro.2021.106685",1
"10.1016/j.clineuro.2021.106700",1
"10.1016/j.clineuro.2021.106749",1
"10.1016/j.clineuro.2021.106785",2
"10.1016/j.clineuro.2021.106789",1
"10.1016/j.clineuro.2021.106805",2
"10.1016/j.clineuro.2021.106828",2
"10.1016/j.clineuro.2021.106903",1
"10.1016/j.clineuro.2021.106961",1
"10.1016/j.clineuro.2021.107099",2
"10.1016/j.clineuro.2022.107222",2
"10.1016/j.clineuro.2022.107272",1
"10.1016/j.clineuro.2022.107338",1
"10.1016/j.clineuro.2022.107342",1
"10.1016/j.clineuro.2022.107368",2
"10.1016/j.clineuro.2022.107374",2
"10.1016/j.clineuro.2022.107381",2
"10.1016/j.clineuro.2022.107475",1
"10.1016/j.clineuro.2022.107502",2
"10.1016/j.clineuro.2022.107528",1
"10.1016/j.clinimag.2019.08.005",1
"10.1016/j.clinimag.2020.09.006",1
"10.1016/j.clinimag.2020.11.006",1
"10.1016/j.clinimag.2021.05.025",1
"10.1016/j.clinimag.2022.06.021",1
"10.1016/j.clinph.2019.10.023",2
"10.1016/j.clinph.2019.10.029",2
"10.1016/j.clinph.2019.11.002",5
"10.1016/j.clinph.2019.11.012",2
"10.1016/j.clinph.2019.11.024",2
"10.1016/j.clinph.2019.11.027",1
"10.1016/j.clinph.2019.11.057",2
"10.1016/j.clinph.2019.12.418",2
"10.1016/j.clinph.2020.01.024",2
"10.1016/j.clinph.2020.02.005",1
"10.1016/j.clinph.2020.05.033",2
"10.1016/j.clinph.2020.09.012",2
"10.1016/j.clinph.2020.11.022",1
"10.1016/j.clinph.2021.01.029",2
"10.1016/j.clinph.2021.04.014",1
"10.1016/j.clinph.2021.05.028",2
"10.1016/j.clinph.2022.01.125",2
"10.1016/j.clinph.2022.02.013",3
"10.1016/j.clinph.2022.02.019",3
"10.1016/j.clinre.2019.12.008",2
"10.1016/j.clinthera.2019.11.018",1
"10.1016/j.clinthera.2020.03.005",1
"10.1016/j.clinthera.2020.05.007",1
"10.1016/j.clinthera.2020.09.014",3
"10.1016/j.clinthera.2021.06.008",4
"10.1016/j.cll.2020.05.004",1
"10.1016/j.cll.2020.06.002",1
"10.1016/j.cllc.2019.11.005",1
"10.1016/j.clnesp.2021.12.014",2
"10.1016/j.clnesp.2022.03.026",2
"10.1016/j.clnu.2020.02.033",1
"10.1016/j.cmet.2020.01.006",4
"10.1016/j.cmet.2020.09.002",4
"10.1016/j.cmet.2021.10.002",1
